datetime,temp,humidity,precip,windgust,windspeed,cloudcover,visibility,solarradiation,solarenergy,uvindex,city,tempmax,tempmin,feelslikemax,feelslikemin,feelslike,precipprob,snow,conditions
2023-12-20,8.3,60.0,0.0,48.20000000000001,17.2,36.2,14.9,46.0,4.0,3.0,Barcelona,,,,,,,,
2023-12-21,9.7,61.1,0.0,44.6,16.0,19.9,16.1,69.7,6.0,4.0,Barcelona,,,,,,,,
2023-12-22,14.199999999999998,58.1,0.0,42.5,20.9,16.3,16.6,70.2,6.099999999999999,4.0,Barcelona,,,,,,,,
2023-12-23,10.5,67.0,0.0,44.6,19.1,5.400000000000001,16.1,73.8,6.5,4.0,Barcelona,,,,,,,,
2023-12-24,8.6,72.1,0.0,19.1,17.7,2.1,16.6,75.5,6.599999999999999,4.0,Barcelona,,,,,,,,
2023-12-25,7.5,68.6,0.0,15.5,15.4,0.6999999999999998,16.0,76.3,6.7,4.0,Barcelona,,,,,,,,
2023-12-26,8.0,58.1,0.0,51.79999999999999,16.0,2.9,16.8,79.3,6.900000000000001,4.0,Barcelona,,,,,,,,
2023-12-27,8.2,54.9,0.0,51.79999999999999,18.3,0.6999999999999998,15.699999999999998,79.9,7.0,4.0,Barcelona,,,,,,,,
2023-12-28,7.099999999999999,64.5,0.0,35.3,13.0,39.9,16.0,49.4,4.3,3.0,Barcelona,,,,,,,,
2023-12-29,8.2,59.0,0.0,13.699999999999998,13.6,82.2,15.1,43.29999999999999,3.8,3.0,Barcelona,,,,,,,,
2023-12-30,8.4,68.0,0.0,50.0,15.300000000000002,28.5,13.699999999999998,73.8,6.3,4.0,Barcelona,,,,,,,,
2023-12-31,10.4,69.6,0.0,36.0,21.3,54.4,13.4,62.79999999999999,5.400000000000001,3.0,Barcelona,,,,,,,,
2024-01-01,8.1,74.2,0.0,37.1,12.199999999999998,48.1,15.0,55.1,4.9,4.0,Barcelona,,,,,,,,
2024-01-02,9.8,59.0,0.0,38.5,26.899999999999995,40.1,16.0,53.5,4.6,4.0,Barcelona,,,,,,,,
2024-01-03,14.5,64.8,0.0,37.4,19.3,45.20000000000001,16.6,26.600000000000005,2.3,1.0,Barcelona,,,,,,,,
2024-01-04,11.300000000000002,82.4,0.0,42.5,12.5,50.79999999999999,12.300000000000002,55.29999999999999,4.9,4.0,Barcelona,,,,,,,,
2024-01-05,10.800000000000002,81.3,0.194,53.6,17.4,84.8,13.1,15.6,1.2,1.0,Barcelona,,,,,,,,
2024-01-06,9.4,59.29999999999999,11.663000000000002,42.5,23.399999999999995,29.100000000000005,17.6,83.6,7.3,4.0,Barcelona,,,,,,,,
2024-01-07,9.0,38.1,0.0,53.6,31.8,14.800000000000002,16.8,85.8,7.5,4.0,Barcelona,,,,,,,,
2024-01-08,7.099999999999999,41.5,0.0,38.9,20.4,4.5,16.4,86.0,7.5,4.0,Barcelona,,,,,,,,
2024-01-09,5.3,68.3,0.0,16.9,17.2,41.2,16.1,84.8,7.3,4.0,Barcelona,,,,,,,,
2024-01-10,6.599999999999999,84.2,0.0,37.1,11.199999999999998,68.2,11.199999999999998,23.899999999999995,2.0,1.0,Barcelona,,,,,,,,
2024-01-11,7.3,78.0,2.9730000000000003,40.7,16.4,76.5,14.0,71.1,6.3,4.0,Barcelona,,,,,,,,
2024-01-12,6.8,70.3,0.03,51.79999999999999,18.4,31.2,16.4,84.5,7.2,4.0,Barcelona,,,,,,,,
2024-01-13,6.8,69.1,0.033,40.7,17.1,24.399999999999995,15.300000000000002,87.0,7.5,4.0,Barcelona,,,,,,,,
2024-01-14,10.800000000000002,59.20000000000001,0.0,25.600000000000005,19.7,55.79999999999999,16.6,67.7,5.8,5.0,Barcelona,,,,,,,,
2024-01-15,11.800000000000002,73.3,0.0,48.20000000000001,17.6,47.70000000000001,15.1,47.6,4.2,3.0,Barcelona,,,,,,,,
2024-01-16,11.6,82.7,0.0,35.3,10.6,45.0,12.4,50.5,4.3,3.0,Barcelona,,,,,,,,
2024-01-17,14.0,76.7,0.0,50.0,28.100000000000005,43.0,12.199999999999998,52.29999999999999,4.5,2.0,Barcelona,,,,,,,,
2024-01-18,15.800000000000002,58.20000000000001,0.0,59.4,35.4,28.399999999999995,14.5,79.3,7.099999999999999,5.0,Barcelona,,,,,,,,
2024-01-19,9.9,79.6,0.389,29.2,18.6,78.3,11.800000000000002,18.3,1.6000000000000003,2.0,Barcelona,,,,,,,,
2024-01-20,7.599999999999999,73.9,8.64,46.4,16.0,46.4,14.6,79.6,6.8,4.0,Barcelona,,,,,,,,
2024-01-21,7.7,76.8,0.0,37.1,16.9,41.1,13.4,88.09999999999998,7.599999999999999,5.0,Barcelona,,,,,,,,
2024-01-22,8.4,71.8,0.0,29.899999999999995,27.100000000000005,29.399999999999995,15.199999999999998,95.5,8.4,5.0,Barcelona,,,,,,,,
2024-01-23,9.7,78.9,0.0,15.800000000000002,17.4,45.20000000000001,13.6,72.6,6.2,4.0,Barcelona,,,,,,,,
2024-01-24,11.4,78.9,0.0,17.3,11.800000000000002,15.9,12.5,55.0,4.9,4.0,Barcelona,,,,,,,,
2024-01-25,12.199999999999998,75.6,0.0,35.3,11.699999999999998,14.1,12.5,91.2,7.8,4.0,Barcelona,,,,,,,,
2024-01-26,12.5,70.3,0.0,42.5,15.800000000000002,33.1,14.4,95.90000000000002,8.3,5.0,Barcelona,,,,,,,,
2024-01-27,11.0,77.7,0.0,33.5,12.4,52.20000000000001,11.4,83.4,7.3,5.0,Barcelona,,,,,,,,
2024-01-28,10.3,85.5,0.0,18.7,12.4,66.5,10.9,79.8,6.8,4.0,Barcelona,,,,,,,,
2024-01-29,12.6,78.3,0.0,15.800000000000002,12.9,97.5,12.800000000000002,27.0,2.5,1.0,Barcelona,,,,,,,,
2024-01-30,11.800000000000002,77.6,0.0,10.4,12.199999999999998,73.3,12.699999999999998,83.5,7.2,5.0,Barcelona,,,,,,,,
2024-01-31,11.1,75.7,0.0,42.5,17.0,40.4,12.199999999999998,115.8,10.0,5.0,Barcelona,,,,,,,,
2024-02-01,10.800000000000002,72.3,0.0,48.20000000000001,18.5,52.4,11.6,108.40000000000002,9.4,5.0,Barcelona,,,,,,,,
2024-02-02,10.800000000000002,72.7,0.0,40.7,20.9,24.0,11.4,108.0,9.3,5.0,Barcelona,,,,,,,,
2024-02-03,11.699999999999998,72.5,0.0,24.8,24.0,27.7,12.9,120.2,10.3,5.0,Barcelona,,,,,,,,
2024-02-04,11.9,68.2,0.0,18.0,15.6,7.099999999999999,14.300000000000002,118.40000000000002,10.1,5.0,Barcelona,,,,,,,,
2024-02-05,12.0,65.3,0.0,35.3,20.4,21.2,14.6,127.90000000000002,11.1,5.0,Barcelona,,,,,,,,
2024-02-06,10.6,74.7,0.044,17.3,13.199999999999998,49.70000000000001,12.1,88.3,7.5,5.0,Barcelona,,,,,,,,
2024-02-07,11.5,68.3,0.0,37.1,22.8,29.3,11.4,125.3,10.9,5.0,Barcelona,,,,,,,,
2024-02-08,13.300000000000002,64.9,0.0,38.9,24.600000000000005,67.8,13.300000000000002,110.59999999999998,9.5,5.0,Barcelona,,,,,,,,
2024-02-09,13.199999999999998,77.5,0.0,46.1,27.8,75.2,11.800000000000002,45.9,4.0,3.0,Barcelona,,,,,,,,
2024-02-10,12.6,71.3,5.898,48.20000000000001,28.3,58.4,13.699999999999998,57.20000000000001,5.0,4.0,Barcelona,,,,,,,,
2024-02-11,11.4,48.1,0.279,53.6,31.899999999999995,19.9,16.6,132.2,11.4,5.0,Barcelona,,,,,,,,
2024-02-12,12.1,56.79999999999999,0.0,57.6,33.5,20.8,17.0,146.8,12.699999999999998,6.0,Barcelona,,,,,,,,
2024-02-13,11.6,70.6,0.0,26.600000000000005,12.6,35.6,14.9,137.3,11.9,5.0,Barcelona,,,,,,,,
2024-02-14,12.4,73.7,0.0,46.4,14.800000000000002,33.3,14.5,130.7,11.199999999999998,5.0,Barcelona,,,,,,,,
2024-02-15,13.5,78.5,0.0,19.4,13.800000000000002,78.5,11.0,106.5,9.3,5.0,Barcelona,,,,,,,,
2024-02-16,12.6,78.7,0.0,37.1,15.6,76.1,13.1,47.70000000000001,4.0,2.0,Barcelona,,,,,,,,
2024-02-17,13.6,73.1,0.097,44.6,18.7,26.3,16.7,133.8,11.6,5.0,Barcelona,,,,,,,,
2024-02-18,12.6,68.0,0.0,24.5,17.2,53.5,16.4,129.9,11.4,5.0,Barcelona,,,,,,,,
2024-02-19,13.0,65.5,0.0,35.3,14.4,32.6,15.4,105.59999999999998,9.0,5.0,Barcelona,,,,,,,,
2024-02-20,12.300000000000002,68.8,0.0,37.1,21.600000000000005,65.9,15.300000000000002,133.6,11.5,6.0,Barcelona,,,,,,,,
2024-02-21,12.0,76.6,0.0,36.4,22.5,36.8,13.9,126.7,11.0,6.0,Barcelona,,,,,,,,
2024-02-22,13.9,73.2,0.0,43.6,30.899999999999995,39.7,11.199999999999998,100.90000000000002,8.8,5.0,Barcelona,,,,,,,,
2024-02-23,11.699999999999998,56.1,1.558,47.4,31.399999999999995,37.8,15.1,142.0,12.199999999999998,6.0,Barcelona,,,,,,,,
2024-02-24,9.3,60.79999999999999,0.0,28.8,21.399999999999995,40.2,16.7,83.6,7.099999999999999,8.0,Barcelona,,,,,,,,
2024-02-25,10.1,71.7,1.556,50.0,31.3,54.1,15.1,81.0,7.0,6.0,Barcelona,,,,,,,,
2024-02-26,13.4,60.79999999999999,0.0,38.9,20.1,41.8,14.800000000000002,96.3,8.3,4.0,Barcelona,,,,,,,,
2024-02-27,11.9,57.9,0.229,42.5,26.3,41.5,16.7,137.5,11.9,6.0,Barcelona,,,,,,,,
2024-02-28,12.0,46.70000000000001,0.0,38.9,20.1,44.4,16.8,116.5,10.1,6.0,Barcelona,,,,,,,,
2024-02-29,11.199999999999998,55.79999999999999,0.0,42.5,19.7,16.9,16.6,172.69999999999996,14.9,6.0,Barcelona,,,,,,,,
2024-03-01,12.699999999999998,55.70000000000001,0.855,44.6,20.0,31.5,16.3,178.30000000000004,15.4,6.0,Barcelona,,,,,,,,
2024-03-02,12.699999999999998,60.0,0.0,53.29999999999999,29.7,27.2,14.9,122.3,10.699999999999998,7.0,Barcelona,,,,,,,,
2024-03-03,10.5,61.6,0.9250000000000002,63.0,42.1,52.5,15.800000000000002,124.3,10.9,7.0,Barcelona,,,,,,,,
2024-03-04,10.800000000000002,45.5,1.397,38.9,25.0,37.2,16.4,137.8,12.0,6.0,Barcelona,,,,,,,,
2024-03-05,11.5,61.5,0.0,29.5,25.0,23.2,16.2,187.4,16.1,7.0,Barcelona,,,,,,,,
2024-03-06,10.2,68.7,0.052,27.0,17.5,28.3,16.1,183.2,15.9,6.0,Barcelona,,,,,,,,
2024-03-07,10.699999999999998,75.4,0.0,24.100000000000005,16.4,60.6,14.699999999999998,168.8,14.699999999999998,7.0,Barcelona,,,,,,,,
2024-03-08,12.6,73.2,1.354,52.20000000000001,28.8,61.70000000000001,13.9,193.2,16.8,8.0,Barcelona,,,,,,,,
2024-03-09,10.800000000000002,85.8,3.042,60.5,33.3,76.5,9.4,24.0,2.0,1.0,Barcelona,,,,,,,,
2024-03-10,10.3,70.0,17.121,44.29999999999999,27.3,43.1,16.3,117.59999999999998,10.0,6.0,Barcelona,,,,,,,,
2024-03-11,12.6,57.6,0.0,44.6,27.2,28.8,16.8,203.0,17.5,8.0,Barcelona,,,,,,,,
2024-03-12,11.0,67.3,0.0,40.7,15.0,25.5,16.3,200.1,17.1,8.0,Barcelona,,,,,,,,
2024-03-13,11.5,72.3,0.0,30.600000000000005,26.5,17.9,15.1,199.2,17.3,7.0,Barcelona,,,,,,,,
2024-03-14,12.1,76.0,0.0,36.0,27.0,22.2,14.800000000000002,198.30000000000004,17.1,7.0,Barcelona,,,,,,,,
2024-03-15,13.9,81.9,0.044,23.8,15.5,42.2,10.800000000000002,176.80000000000004,15.199999999999998,7.0,Barcelona,,,,,,,,
2024-03-16,14.199999999999998,78.1,0.069,37.1,15.4,35.6,12.6,188.1,16.1,7.0,Barcelona,,,,,,,,
2024-03-17,14.199999999999998,82.5,0.0,28.100000000000005,25.3,53.70000000000001,10.3,183.9,15.800000000000002,7.0,Barcelona,,,,,,,,
2024-03-18,14.699999999999998,76.5,0.0,23.399999999999995,16.7,47.29999999999999,8.6,144.0,12.4,7.0,Barcelona,,,,,,,,
2024-03-19,14.9,70.9,0.0,33.5,16.3,42.2,14.4,191.30000000000004,16.5,7.0,Barcelona,,,,,,,,
2024-03-20,14.300000000000002,75.0,0.452,28.399999999999995,18.6,46.0,14.0,167.5,14.4,6.0,Barcelona,,,,,,,,
2024-03-21,14.6,79.4,0.0,26.600000000000005,19.1,42.6,14.5,182.7,15.800000000000002,7.0,Barcelona,,,,,,,,
2024-03-22,16.8,67.4,0.0,37.1,18.1,53.29999999999999,13.199999999999998,198.1,16.9,7.0,Barcelona,,,,,,,,
2024-03-23,15.699999999999998,70.2,0.0,32.4,20.1,60.20000000000001,13.9,176.0,15.199999999999998,6.0,Barcelona,,,,,,,,
2024-03-24,13.4,76.9,0.0,28.399999999999995,15.6,83.8,12.9,86.09999999999998,7.400000000000001,6.0,Barcelona,,,,,,,,
2024-03-25,12.300000000000002,82.5,1.197,29.5,11.0,87.2,13.300000000000002,42.2,3.7000000000000006,3.0,Barcelona,,,,,,,,
2024-03-26,12.6,77.9,18.38,39.6,24.2,80.7,9.5,103.8,9.0,7.0,Barcelona,,,,,,,,
2024-03-27,11.5,62.6,3.799,55.4,34.6,31.100000000000005,13.699999999999998,191.5,16.7,9.0,Barcelona,,,,,,,,
2024-03-28,16.2,61.4,0.0,64.8,32.5,36.7,9.9,199.0,17.3,8.0,Barcelona,,,,,,,,
2024-03-29,15.800000000000002,77.0,0.0,46.1,18.9,57.4,9.3,186.30000000000004,15.9,10.0,Barcelona,,,,,,,,
2024-03-30,13.800000000000002,69.0,2.7999999999999994,48.20000000000001,23.399999999999995,41.5,10.0,146.2,12.699999999999998,6.0,Barcelona,,,,,,,,
2024-03-31,13.4,81.0,13.1,64.4,31.7,68.0,9.2,71.2,6.0,4.0,Barcelona,,,,,,,,
2024-04-01,12.800000000000002,60.6,0.0,53.6,36.0,19.9,11.300000000000002,187.9,16.3,9.0,Barcelona,,,,,,,,
2024-04-02,13.300000000000002,57.20000000000001,0.0,35.3,21.600000000000005,46.29999999999999,11.9,217.1,18.8,8.0,Barcelona,,,,,,,,
2024-04-03,15.199999999999998,60.79999999999999,0.0,27.0,21.399999999999995,28.0,16.6,227.9,19.7,9.0,Barcelona,,,,,,,,
2024-04-04,15.199999999999998,71.7,0.0,31.3,20.3,30.8,14.4,245.0,21.3,8.0,Barcelona,,,,,,,,
2024-04-05,16.0,68.2,0.0,29.2,17.3,62.29999999999999,14.300000000000002,163.5,14.0,6.0,Barcelona,,,,,,,,
2024-04-06,14.9,72.7,0.0,34.6,23.8,73.5,12.300000000000002,156.3,13.699999999999998,6.0,Barcelona,,,,,,,,
2024-04-07,16.6,76.4,0.0,32.8,24.2,57.29999999999999,11.9,127.59999999999998,11.0,6.0,Barcelona,,,,,,,,
2024-04-08,16.4,81.3,0.0,33.8,21.399999999999995,45.6,10.2,147.5,12.6,6.0,Barcelona,,,,,,,,
2024-04-09,14.6,58.29999999999999,0.028,59.4,22.3,39.6,16.2,233.5,20.2,9.0,Barcelona,,,,,,,,
2024-04-10,12.699999999999998,62.6,0.416,48.20000000000001,17.9,22.399999999999995,16.0,260.2,22.399999999999995,8.0,Barcelona,,,,,,,,
2024-04-11,14.5,64.6,0.0,35.3,18.9,7.400000000000001,16.9,247.30000000000004,21.3,8.0,Barcelona,,,,,,,,
2024-04-12,16.4,59.0,0.0,44.6,19.8,0.6999999999999998,15.300000000000002,249.0,21.399999999999995,8.0,Barcelona,,,,,,,,
2024-04-13,18.3,49.6,0.0,25.2,17.6,3.2999999999999994,16.5,257.6,22.3,8.0,Barcelona,,,,,,,,
2024-04-14,18.9,47.70000000000001,0.0,35.3,23.8,2.2,16.5,261.4,22.600000000000005,8.0,Barcelona,,,,,,,,
2024-04-15,17.5,57.9,0.0,38.9,14.9,52.9,16.2,196.4,16.9,7.0,Barcelona,,,,,,,,
2024-04-16,16.0,62.9,0.0,44.6,20.9,49.5,14.1,254.30000000000004,22.2,8.0,Barcelona,,,,,,,,
2024-04-17,14.1,65.2,1.084,46.4,24.7,70.0,14.800000000000002,154.7,13.1,8.0,Barcelona,,,,,,,,
2024-04-18,13.9,67.5,0.053,46.4,28.399999999999995,68.3,15.699999999999998,132.7,11.5,8.0,Barcelona,,,,,,,,
2024-04-19,13.4,62.6,0.025,46.1,32.2,13.4,15.800000000000002,270.8,23.399999999999995,8.0,Barcelona,,,,,,,,
2024-04-20,14.5,69.1,0.0,38.9,17.3,12.1,15.6,247.80000000000004,21.2,8.0,Barcelona,,,,,,,,
2024-04-21,13.6,66.3,0.0,40.7,19.6,67.1,16.0,177.19999999999996,15.4,8.0,Barcelona,,,,,,,,
2024-04-22,11.4,76.1,1.106,37.1,24.8,75.3,14.4,147.3,12.6,8.0,Barcelona,,,,,,,,
2024-04-23,10.699999999999998,64.2,10.113,44.6,20.6,38.7,16.7,190.1,16.8,8.0,Barcelona,,,,,,,,
2024-04-24,11.4,58.5,0.0,42.5,26.7,10.4,16.0,281.8,24.3,8.0,Barcelona,,,,,,,,
2024-04-25,13.0,68.8,0.0,40.3,21.3,69.3,16.4,160.8,14.0,7.0,Barcelona,,,,,,,,
2024-04-26,14.4,75.9,0.389,33.1,19.1,52.0,14.1,239.7,20.6,8.0,Barcelona,,,,,,,,
2024-04-27,16.3,81.7,0.055,41.4,21.399999999999995,83.4,12.300000000000002,133.0,11.4,6.0,Barcelona,,,,,,,,
2024-04-28,15.5,85.7,1.655,22.3,13.5,73.8,12.0,77.4,6.8,4.0,Barcelona,,,,,,,,
2024-04-29,13.4,92.2,0.758,50.4,22.0,83.1,7.5,16.2,1.5,1.0,Barcelona,,,,,,,,
2024-04-30,15.0,83.8,69.056,42.5,19.0,81.3,14.9,130.0,11.4,5.0,Barcelona,,,,,,,,
2024-05-01,15.5,69.2,3.5,37.4,24.0,49.4,9.7,211.6,18.1,9.0,Barcelona,,,,,,,,
2024-05-02,14.199999999999998,53.4,0.077,42.5,38.5,35.3,13.6,298.6,25.7,9.0,Barcelona,,,,,,,,
2024-05-03,14.5,59.1,0.143,42.5,29.0,27.8,16.8,287.3,24.8,10.0,Barcelona,,,,,,,,
2024-05-04,17.0,59.5,0.0,38.9,27.399999999999995,62.9,16.0,261.9,22.8,8.0,Barcelona,,,,,,,,
2024-05-05,16.7,72.0,0.0,28.399999999999995,15.0,44.9,14.5,218.1,19.0,8.0,Barcelona,,,,,,,,
2024-05-06,17.1,77.1,0.0,37.1,25.8,51.6,13.800000000000002,159.3,13.699999999999998,6.0,Barcelona,,,,,,,,
2024-05-07,16.2,66.8,0.1769999999999999,40.7,21.600000000000005,55.5,15.5,275.0,23.7,9.0,Barcelona,,,,,,,,
2024-05-08,16.8,60.1,0.152,48.20000000000001,22.399999999999995,33.7,14.800000000000002,290.3,25.100000000000005,8.0,Barcelona,,,,,,,,
2024-05-09,17.8,55.20000000000001,0.0,29.5,21.600000000000005,6.8,16.5,295.0,25.600000000000005,9.0,Barcelona,,,,,,,,
2024-05-10,18.5,58.0,0.0,28.8,21.2,2.4,15.800000000000002,295.1,25.600000000000005,9.0,Barcelona,,,,,,,,
2024-05-11,18.4,55.79999999999999,0.0,28.100000000000005,17.4,5.3,16.5,295.1,25.3,8.0,Barcelona,,,,,,,,
2024-05-12,18.4,66.2,0.0,31.7,18.2,66.5,16.3,236.7,20.4,9.0,Barcelona,,,,,,,,
2024-05-13,18.8,70.3,0.0,26.3,17.2,51.4,15.800000000000002,247.2,21.399999999999995,8.0,Barcelona,,,,,,,,
2024-05-14,17.8,84.3,0.1989999999999999,32.0,27.899999999999995,59.9,13.699999999999998,144.0,12.5,10.0,Barcelona,,,,,,,,
2024-05-15,16.4,73.5,12.354,29.899999999999995,16.9,55.1,16.0,173.6,15.1,10.0,Barcelona,,,,,,,,
2024-05-16,15.6,76.0,2.237,33.5,13.1,54.0,15.6,144.8,12.699999999999998,5.0,Barcelona,,,,,,,,
2024-05-17,16.8,80.6,4.09,35.3,18.8,61.1,13.9,254.80000000000004,22.2,10.0,Barcelona,,,,,,,,
2024-05-18,16.6,82.4,0.294,33.5,22.0,37.7,13.0,233.0,20.0,9.0,Barcelona,,,,,,,,
2024-05-19,17.3,80.3,2.7389999999999994,28.100000000000005,19.1,41.2,14.4,279.4,24.2,9.0,Barcelona,,,,,,,,
2024-05-20,19.0,70.6,0.0,32.0,23.7,38.1,14.6,290.6,25.100000000000005,10.0,Barcelona,,,,,,,,
2024-05-21,18.6,66.3,0.168,35.6,26.899999999999995,31.2,15.9,271.4,23.3,9.0,Barcelona,,,,,,,,
2024-05-22,17.9,73.9,0.695,34.6,22.899999999999995,56.29999999999999,15.4,212.4,18.1,9.0,Barcelona,,,,,,,,
2024-05-23,17.4,70.5,0.085,31.3,19.7,36.2,16.3,284.9,24.8,9.0,Barcelona,,,,,,,,
2024-05-24,18.0,67.8,0.019,31.3,23.600000000000005,50.20000000000001,16.2,195.6,16.8,8.0,Barcelona,,,,,,,,
2024-05-25,17.9,71.0,0.006,35.3,21.899999999999995,31.100000000000005,16.3,262.2,22.600000000000005,9.0,Barcelona,,,,,,,,
2024-05-26,19.2,75.4,0.0,25.899999999999995,19.1,27.2,15.699999999999998,296.0,25.7,9.0,Barcelona,,,,,,,,
2024-05-27,20.2,74.5,0.583,32.4,24.0,40.5,14.9,254.7,21.899999999999995,8.0,Barcelona,,,,,,,,
2024-05-28,20.0,70.2,0.0,35.3,23.5,33.9,15.199999999999998,297.1,25.5,9.0,Barcelona,,,,,,,,
2024-05-29,20.1,77.4,0.0,29.899999999999995,24.5,49.6,13.800000000000002,289.9,25.0,8.0,Barcelona,,,,,,,,
2024-05-30,20.9,76.1,0.0,33.1,22.2,39.6,14.800000000000002,273.9,23.600000000000005,9.0,Barcelona,,,,,,,,
2024-05-31,20.3,63.29999999999999,0.516,48.20000000000001,29.399999999999995,59.4,16.1,311.2,26.899999999999995,10.0,Barcelona,,,,,,,,
2024-06-01,18.7,71.6,0.452,37.1,22.399999999999995,70.9,15.0,200.1,17.4,9.0,Barcelona,,,,,,,,
2024-06-02,19.0,71.9,6.637,42.5,18.7,37.4,15.300000000000002,281.2,24.2,9.0,Barcelona,,,,,,,,
2024-06-03,20.8,67.2,0.1,31.3,28.8,32.2,15.300000000000002,307.0,26.399999999999995,8.0,Barcelona,,,,,,,,
2024-06-04,21.0,67.0,0.022,37.1,26.100000000000005,28.399999999999995,16.3,299.4,25.899999999999995,8.0,Barcelona,,,,,,,,
2024-06-05,21.3,72.3,0.0,37.8,25.100000000000005,30.100000000000005,15.5,305.0,26.2,9.0,Barcelona,,,,,,,,
2024-06-06,22.8,57.9,0.0,34.2,23.7,65.1,15.800000000000002,288.4,24.8,9.0,Barcelona,,,,,,,,
2024-06-07,23.3,53.79999999999999,0.0,33.8,23.7,50.20000000000001,16.4,285.3,24.7,9.0,Barcelona,,,,,,,,
2024-06-08,23.899999999999995,54.5,0.0,51.1,31.899999999999995,65.1,14.5,199.0,17.2,7.0,Barcelona,,,,,,,,
2024-06-09,21.8,72.5,0.0,32.0,18.4,72.2,13.5,225.30000000000004,19.5,9.0,Barcelona,,,,,,,,
2024-06-10,19.9,71.6,1.5810000000000002,44.6,15.199999999999998,73.3,15.199999999999998,126.0,10.800000000000002,10.0,Barcelona,,,,,,,,
2024-06-11,18.5,80.2,0.138,42.5,15.5,89.8,13.5,56.4,4.8,4.0,Barcelona,,,,,,,,
2024-06-12,17.9,79.1,24.123,33.8,21.5,82.7,13.5,214.5,18.6,10.0,Barcelona,,,,,,,,
2024-06-13,18.3,72.9,19.94,41.4,27.2,32.6,15.6,319.7,27.600000000000005,9.0,Barcelona,,,,,,,,
2024-06-14,21.600000000000005,75.6,0.006,36.0,23.8,55.29999999999999,15.0,240.5,20.8,10.0,Barcelona,,,,,,,,
2024-06-15,20.5,69.4,0.0,29.5,26.2,33.0,14.699999999999998,296.4,25.7,9.0,Barcelona,,,,,,,,
2024-06-16,20.5,68.4,0.0,28.399999999999995,17.6,34.5,16.2,307.0,26.399999999999995,9.0,Barcelona,,,,,,,,
2024-06-17,22.100000000000005,75.7,0.0,29.899999999999995,21.2,40.4,14.5,300.3,25.899999999999995,8.0,Barcelona,,,,,,,,
2024-06-18,23.2,72.0,0.0,32.0,25.0,20.4,12.699999999999998,300.8,25.899999999999995,9.0,Barcelona,,,,,,,,
2024-06-19,22.2,79.6,0.0,31.7,21.0,45.0,11.5,209.0,17.9,8.0,Barcelona,,,,,,,,
2024-06-20,21.7,80.4,5.919,37.4,20.1,63.9,12.199999999999998,93.3,7.900000000000001,8.0,Barcelona,,,,,,,,
2024-06-21,22.100000000000005,65.7,0.655,40.7,23.3,32.9,16.2,291.6,25.3,8.0,Barcelona,,,,,,,,
2024-06-22,22.2,74.7,0.0,34.6,20.0,45.79999999999999,16.1,243.7,21.0,8.0,Barcelona,,,,,,,,
2024-06-23,20.5,74.9,1.07,33.8,16.9,84.0,14.0,181.5,15.699999999999998,9.0,Barcelona,,,,,,,,
2024-06-24,22.8,66.4,0.194,25.2,22.600000000000005,63.4,15.199999999999998,178.1,15.4,7.0,Barcelona,,,,,,,,
2024-06-25,23.600000000000005,68.3,0.0,38.5,28.399999999999995,30.600000000000005,16.5,283.3,24.7,8.0,Barcelona,,,,,,,,
2024-06-26,23.399999999999995,71.4,0.0,31.0,23.600000000000005,34.0,16.0,267.0,23.0,8.0,Barcelona,,,,,,,,
2024-06-27,24.2,60.79999999999999,0.0,27.7,19.0,50.9,16.8,249.6,21.7,7.0,Barcelona,,,,,,,,
2024-06-28,25.0,51.20000000000001,0.0,36.4,26.600000000000005,38.0,16.3,257.9,22.3,7.0,Barcelona,,,,,,,,
2024-06-29,23.8,72.0,0.292,42.79999999999999,26.8,68.2,14.199999999999998,174.30000000000004,15.0,8.0,Barcelona,,,,,,,,
2024-06-30,22.899999999999995,75.5,0.993,27.0,21.1,56.20000000000001,15.1,191.1,16.6,8.0,Barcelona,,,,,,,,
2024-07-01,21.399999999999995,79.7,0.006,31.0,16.1,45.6,14.1,90.2,7.8,4.0,Barcelona,,,,,,,,
2024-07-02,21.8,71.8,23.833,48.20000000000001,22.3,36.0,15.699999999999998,295.4,25.5,8.0,Barcelona,,,,,,,,
2024-07-03,22.3,73.6,0.0,33.8,21.8,53.79999999999999,15.6,270.7,23.399999999999995,10.0,Barcelona,,,,,,,,
2024-07-04,22.5,75.5,0.0,27.0,22.600000000000005,35.8,15.1,302.3,26.0,8.0,Barcelona,,,,,,,,
2024-07-05,24.0,71.0,0.0,29.899999999999995,18.1,23.100000000000005,15.199999999999998,295.4,25.600000000000005,8.0,Barcelona,,,,,,,,
2024-07-06,24.3,70.7,0.017,32.8,27.399999999999995,52.29999999999999,15.699999999999998,242.4,21.0,8.0,Barcelona,,,,,,,,
2024-07-07,23.600000000000005,70.4,0.006,42.5,33.3,45.6,16.3,216.5,18.7,9.0,Barcelona,,,,,,,,
2024-07-08,24.0,72.8,0.0,34.2,32.6,39.4,15.4,293.6,25.3,9.0,Barcelona,,,,,,,,
2024-07-09,24.899999999999995,69.3,0.0,30.2,20.5,28.8,15.6,289.4,25.0,8.0,Barcelona,,,,,,,,
2024-07-10,25.399999999999995,68.5,0.0,31.7,22.600000000000005,21.0,15.5,285.8,24.8,8.0,Barcelona,,,,,,,,
2024-07-11,26.7,71.1,0.0,29.5,24.5,20.0,12.9,288.1,25.0,8.0,Barcelona,,,,,,,,
