datetime,temp,humidity,precip,windspeed,cloudcover,visibility,uvindex,city,year_month,year,month,day,day_of_week,season,temp_roll7,country,n,score,date
2019-06-07,21.3,69.2,0.0,24.0,21.0,19.8,8.0,Stockholm,2019-06,2019,6,7,4,summer,17.97142857142857,Sweden,2,0.3586705,2019-06-07
2019-06-08,20.5,64.9,0.217,25.7,10.5,22.7,8.0,Stockholm,2019-06,2019,6,8,5,summer,19.057142857142857,Sweden,1,0.821681,2019-06-08
2019-06-10,17.0,52.6,0.0,20.0,11.6,28.5,8.0,Stockholm,2019-06,2019,6,10,0,summer,19.542857142857144,Sweden,2,0.5613375,2019-06-10
2019-06-11,15.3,64.8,1.182,20.1,67.8,27.8,3.0,Stockholm,2019-06,2019,6,11,1,summer,19.185714285714287,Sweden,3,0.67078,2019-06-11
2019-06-13,14.3,90.5,4.15,21.3,94.3,13.1,1.0,Stockholm,2019-06,2019,6,13,3,summer,17.1,Sweden,1,0.708651,2019-06-13
2019-06-14,17.1,72.1,0.0,23.7,60.9,24.6,7.0,Stockholm,2019-06,2019,6,14,4,summer,16.5,Sweden,2,0.7452705,2019-06-14
2019-06-16,21.6,44.9,0.0,16.5,17.0,28.0,7.0,Stockholm,2019-06,2019,6,16,6,summer,17.2,Sweden,1,0.932717,2019-06-16
2019-06-17,19.8,48.3,0.0,28.4,35.8,29.2,8.0,Stockholm,2019-06,2019,6,17,0,summer,17.6,Sweden,2,0.4124029999999999,2019-06-17
2019-06-18,19.6,58.2,0.404,23.4,22.3,25.4,7.0,Stockholm,2019-06,2019,6,18,1,summer,18.214285714285715,Sweden,4,0.8545655,2019-06-18
2019-06-19,20.9,60.2,3.959,20.0,46.8,27.4,8.0,Stockholm,2019-06,2019,6,19,2,summer,19.185714285714287,Sweden,5,0.5451878,2019-06-19
2019-06-20,22.6,58.3,0.234,23.8,24.5,25.0,8.0,Stockholm,2019-06,2019,6,20,3,summer,20.37142857142857,Sweden,5,0.7101396,2019-06-20
2019-06-21,19.3,60.0,2.67,22.9,33.3,25.5,8.0,Stockholm,2019-06,2019,6,21,4,summer,20.685714285714287,Sweden,2,0.158371,2019-06-21
2019-06-22,17.4,48.4,0.114,29.8,17.1,28.4,9.0,Stockholm,2019-06,2019,6,22,5,summer,20.17142857142857,Sweden,3,0.4971859999999999,2019-06-22
2019-06-23,18.4,46.9,0.0,23.0,31.7,27.8,8.0,Stockholm,2019-06,2019,6,23,6,summer,19.714285714285715,Sweden,1828,0.5921778205689279,2019-06-23
2019-06-24,18.3,50.1,0.0,18.5,14.6,28.9,7.0,Stockholm,2019-06,2019,6,24,0,summer,19.5,Sweden,7109,0.5845378022225348,2019-06-24
2019-06-25,17.7,57.4,0.103,20.3,66.8,35.3,4.0,Stockholm,2019-06,2019,6,25,1,summer,19.228571428571428,Sweden,6705,0.5929093767337807,2019-06-25
2019-06-26,15.7,94.6,11.842,8.1,72.5,15.1,1.0,Stockholm,2019-06,2019,6,26,2,summer,18.485714285714288,Sweden,6675,0.593638823670412,2019-06-26
2019-06-27,16.5,62.9,0.214,22.2,43.0,26.1,9.0,Stockholm,2019-06,2019,6,27,3,summer,17.614285714285714,Sweden,5189,0.5958309261900173,2019-06-27
2019-06-28,16.5,47.4,0.0,21.7,3.9,28.8,8.0,Stockholm,2019-06,2019,6,28,4,summer,17.214285714285715,Sweden,7102,0.5994960532244438,2019-06-28
2019-06-29,20.3,57.4,0.057,20.0,44.1,27.9,8.0,Stockholm,2019-06,2019,6,29,5,summer,17.628571428571426,Sweden,7346,0.5958210524094745,2019-06-29
2019-06-30,21.7,58.5,0.0,20.8,17.3,27.4,8.0,Stockholm,2019-06,2019,6,30,6,summer,18.1,Sweden,6662,0.5913543014109878,2019-06-30
2019-07-01,19.3,57.4,0.635,30.6,29.2,26.4,8.0,Stockholm,2019-07,2019,7,1,0,summer,18.242857142857144,Sweden,7713,0.5986299789964995,2019-07-01
2019-07-02,13.8,72.2,7.05,19.0,77.2,24.6,2.0,Stockholm,2019-07,2019,7,2,1,summer,17.685714285714287,Sweden,1144,0.6026197534965035,2019-07-02
2019-07-03,14.2,62.6,0.631,23.9,76.8,29.9,7.0,Stockholm,2019-07,2019,7,3,2,summer,17.47142857142857,Sweden,5573,0.5956571910999462,2019-07-03
2019-07-04,13.0,64.6,3.669,20.0,57.1,27.0,3.0,Stockholm,2019-07,2019,7,4,3,summer,16.97142857142857,Sweden,6864,0.6000392488344989,2019-07-04
2019-07-05,11.5,77.2,3.137,33.7,60.7,27.6,2.0,Stockholm,2019-07,2019,7,5,4,summer,16.257142857142856,Sweden,914,0.5933648818380745,2019-07-05
2019-07-06,15.6,64.5,0.0,15.6,25.6,28.7,8.0,Stockholm,2019-07,2019,7,6,5,summer,15.585714285714284,Sweden,5978,0.6030141938775511,2019-07-06
2019-07-07,14.5,74.2,0.799,21.6,63.8,28.9,7.0,Stockholm,2019-07,2019,7,7,6,summer,14.557142857142855,Sweden,5855,0.5865743731853117,2019-07-07
2019-07-08,15.2,73.7,0.226,18.5,73.5,29.1,3.0,Stockholm,2019-07,2019,7,8,0,summer,13.971428571428572,Sweden,6533,0.5976477636614113,2019-07-08
2019-07-09,12.8,76.5,0.02,20.5,77.8,25.5,3.0,Stockholm,2019-07,2019,7,9,1,summer,13.828571428571427,Sweden,6795,0.5923900687270052,2019-07-09
2019-07-10,16.3,57.8,0.0,18.2,40.1,27.0,8.0,Stockholm,2019-07,2019,7,10,2,summer,14.12857142857143,Sweden,6872,0.5932974067229336,2019-07-10
2019-07-11,16.5,55.5,0.0,18.2,66.4,29.1,8.0,Stockholm,2019-07,2019,7,11,3,summer,14.62857142857143,Sweden,5800,0.5858086218965517,2019-07-11
2019-07-12,14.2,71.2,4.477,7.8,22.5,24.7,8.0,Stockholm,2019-07,2019,7,12,4,summer,15.014285714285714,Sweden,5744,0.6000288953690808,2019-07-12
2019-07-13,16.5,65.2,2.046,10.9,28.4,22.8,8.0,Stockholm,2019-07,2019,7,13,5,summer,15.142857142857142,Sweden,6735,0.6024504108389013,2019-07-13
2019-07-14,18.7,47.1,0.0,16.3,14.3,28.0,8.0,Stockholm,2019-07,2019,7,14,6,summer,15.742857142857144,Sweden,6394,0.5985697040975915,2019-07-14
2019-07-15,15.1,81.1,18.516,17.6,55.7,25.6,5.0,Stockholm,2019-07,2019,7,15,0,summer,15.728571428571428,Sweden,6538,0.5866989282655246,2019-07-15
2019-07-16,13.0,79.8,1.254,14.4,47.3,27.0,6.0,Stockholm,2019-07,2019,7,16,1,summer,15.757142857142856,Sweden,6227,0.593693579251646,2019-07-16
2019-07-17,16.6,74.8,0.692,10.9,63.0,23.9,8.0,Stockholm,2019-07,2019,7,17,2,summer,15.8,Sweden,6290,0.5963004753577107,2019-07-17
2019-07-18,18.9,65.6,0.0,12.8,20.1,23.9,8.0,Stockholm,2019-07,2019,7,18,3,summer,16.142857142857142,Sweden,5915,0.5929178808114962,2019-07-18
2019-07-19,19.7,61.7,0.0,12.1,20.6,27.8,8.0,Stockholm,2019-07,2019,7,19,4,summer,16.928571428571427,Sweden,6268,0.5991634390555202,2019-07-19
2019-07-20,20.3,53.7,0.0,21.4,3.3,28.3,8.0,Stockholm,2019-07,2019,7,20,5,summer,17.47142857142857,Sweden,6731,0.590429831822909,2019-07-20
2019-07-21,18.9,75.9,5.398,19.0,37.4,24.3,7.0,Stockholm,2019-07,2019,7,21,6,summer,17.5,Sweden,6152,0.5841206072821846,2019-07-21
2019-07-22,18.9,76.8,0.589,19.2,54.6,19.1,6.0,Stockholm,2019-07,2019,7,22,0,summer,18.042857142857144,Sweden,6416,0.5829163424251871,2019-07-22
2019-07-23,19.6,67.9,0.0,13.5,64.6,29.1,5.0,Stockholm,2019-07,2019,7,23,1,summer,18.985714285714288,Sweden,6057,0.5910593807165263,2019-07-23
2019-07-24,21.9,66.2,0.0,14.1,29.8,26.8,8.0,Stockholm,2019-07,2019,7,24,2,summer,19.74285714285714,Sweden,5921,0.5907874232393177,2019-07-24
2019-07-25,24.5,57.1,0.0,14.2,16.5,28.3,8.0,Stockholm,2019-07,2019,7,25,3,summer,20.54285714285714,Sweden,6574,0.5903374291146942,2019-07-25
2019-07-26,24.1,58.1,0.0,18.2,4.3,28.1,7.0,Stockholm,2019-07,2019,7,26,4,summer,21.17142857142857,Sweden,6487,0.6034774186835209,2019-07-26
2019-07-27,23.7,67.5,0.0,17.9,0.0,23.3,7.0,Stockholm,2019-07,2019,7,27,5,summer,21.65714285714285,Sweden,6958,0.5841563249496982,2019-07-27
2019-07-28,25.3,59.1,0.0,17.9,1.0,25.5,7.0,Stockholm,2019-07,2019,7,28,6,summer,22.571428571428573,Sweden,6233,0.5873573970800577,2019-07-28
2019-07-29,21.4,69.4,0.0,17.5,55.7,23.2,7.0,Stockholm,2019-07,2019,7,29,0,summer,22.928571428571427,Sweden,6509,0.5904844688892303,2019-07-29
2019-07-30,14.8,63.1,2.702,24.2,59.3,27.0,8.0,Stockholm,2019-07,2019,7,30,1,summer,22.24285714285714,Sweden,6118,0.5915295289310233,2019-07-30
2019-07-31,14.3,66.0,0.0,17.7,74.8,29.5,3.0,Stockholm,2019-07,2019,7,31,2,summer,21.157142857142865,Sweden,6437,0.5939262802547771,2019-07-31
2019-08-01,15.9,60.1,0.0,18.2,38.9,26.5,8.0,Stockholm,2019-08,2019,8,1,3,summer,19.928571428571427,Sweden,6631,0.5968948184285929,2019-08-01
2019-08-02,18.1,58.4,0.285,17.0,40.5,23.6,7.0,Stockholm,2019-08,2019,8,2,4,summer,19.071428571428573,Sweden,6531,0.5986107230133211,2019-08-02
2019-08-03,16.7,59.3,0.285,20.1,40.5,26.9,8.0,Stockholm,2019-08,2019,8,3,5,summer,18.071428571428573,Sweden,6322,0.6003377602024675,2019-08-03
2019-08-04,14.8,67.6,2.346,10.6,81.6,27.6,7.0,Stockholm,2019-08,2019,8,4,6,summer,16.571428571428573,Sweden,5987,0.5908738287957241,2019-08-04
2019-08-05,17.4,74.6,32.199,18.0,54.3,24.7,6.0,Stockholm,2019-08,2019,8,5,0,summer,16.0,Sweden,6213,0.5792353981973282,2019-08-05
2019-08-06,18.0,81.0,15.664,10.9,62.9,18.3,5.0,Stockholm,2019-08,2019,8,6,1,summer,16.457142857142856,Sweden,6224,0.57931116468509,2019-08-06
2019-08-07,18.9,72.4,4.031,19.6,47.3,18.8,7.0,Stockholm,2019-08,2019,8,7,2,summer,17.114285714285714,Sweden,6071,0.5901143279525614,2019-08-07
2019-08-08,17.9,77.3,1.153,11.2,69.5,22.7,6.0,Stockholm,2019-08,2019,8,8,3,summer,17.4,Sweden,6821,0.5842942357425598,2019-08-08
2019-08-09,17.1,83.1,0.65,8.9,55.2,21.3,6.0,Stockholm,2019-08,2019,8,9,4,summer,17.257142857142856,Sweden,7073,0.5906914340449597,2019-08-09
2019-08-10,16.9,86.2,4.295,19.4,56.3,16.5,2.0,Stockholm,2019-08,2019,8,10,5,summer,17.285714285714285,Sweden,6772,0.5963165221500295,2019-08-10
2019-08-11,17.7,88.9,19.059,17.9,62.5,18.8,4.0,Stockholm,2019-08,2019,8,11,6,summer,17.7,Sweden,6389,0.5862414524964783,2019-08-11
2019-08-12,17.7,74.5,1.258,19.3,37.3,21.8,6.0,Stockholm,2019-08,2019,8,12,0,summer,17.742857142857144,Sweden,5984,0.5861637690508021,2019-08-12
2019-08-13,17.8,66.2,2.553,17.7,39.5,27.5,6.0,Stockholm,2019-08,2019,8,13,1,summer,17.71428571428571,Sweden,6750,0.5836872660740741,2019-08-13
2019-08-14,16.1,62.2,0.628,23.7,65.1,27.1,7.0,Stockholm,2019-08,2019,8,14,2,summer,17.314285714285713,Sweden,6544,0.5954596178178484,2019-08-14
2019-08-15,16.5,69.1,0.634,16.4,55.4,28.5,5.0,Stockholm,2019-08,2019,8,15,3,summer,17.114285714285717,Sweden,6692,0.5877682571727435,2019-08-15
2019-08-16,18.1,74.6,1.035,20.7,59.7,24.5,5.0,Stockholm,2019-08,2019,8,16,4,summer,17.257142857142856,Sweden,7166,0.5927441819704159,2019-08-16
2019-08-17,18.2,72.9,0.85,20.6,67.1,22.8,6.0,Stockholm,2019-08,2019,8,17,5,summer,17.442857142857143,Sweden,7093,0.596313584096997,2019-08-17
2019-08-18,18.1,83.8,13.424,23.1,76.2,18.7,7.0,Stockholm,2019-08,2019,8,18,6,summer,17.5,Sweden,6345,0.5936030609929077,2019-08-18
2019-08-19,16.9,76.2,9.179,21.4,44.8,23.5,7.0,Stockholm,2019-08,2019,8,19,0,summer,17.385714285714286,Sweden,5846,0.5890882199794731,2019-08-19
2019-08-20,17.2,72.1,0.0,18.9,21.9,25.3,7.0,Stockholm,2019-08,2019,8,20,1,summer,17.3,Sweden,6022,0.5858350780471604,2019-08-20
2019-08-21,16.5,70.0,0.0,17.9,22.3,26.2,5.0,Stockholm,2019-08,2019,8,21,2,summer,17.357142857142858,Sweden,6298,0.5898470419180692,2019-08-21
2019-08-22,16.5,70.1,1.873,17.2,40.5,25.2,7.0,Stockholm,2019-08,2019,8,22,3,summer,17.357142857142858,Sweden,6112,0.58654135013089,2019-08-22
2019-08-23,16.1,86.5,7.38,21.3,61.3,21.8,2.0,Stockholm,2019-08,2019,8,23,4,summer,17.071428571428573,Sweden,6475,0.5851319938223938,2019-08-23
2019-08-24,17.6,81.9,0.0,11.5,49.3,16.6,6.0,Stockholm,2019-08,2019,8,24,5,summer,16.985714285714288,Sweden,6856,0.5945185810968495,2019-08-24
2019-08-25,18.3,81.0,0.0,17.3,52.0,15.7,6.0,Stockholm,2019-08,2019,8,25,6,summer,17.014285714285716,Sweden,6555,0.5814071401983218,2019-08-25
2019-08-26,20.7,68.2,0.0,17.6,0.0,18.6,6.0,Stockholm,2019-08,2019,8,26,0,summer,17.557142857142857,Sweden,6251,0.5754118563429851,2019-08-26
2019-08-27,21.2,64.5,0.0,16.7,0.0,20.5,6.0,Stockholm,2019-08,2019,8,27,1,summer,18.12857142857143,Sweden,6273,0.586148733939104,2019-08-27
2019-08-28,21.5,70.4,0.0,27.4,1.4,20.1,6.0,Stockholm,2019-08,2019,8,28,2,summer,18.842857142857145,Sweden,6797,0.5854049536560247,2019-08-28
2019-08-29,20.2,86.0,2.788,14.9,62.7,15.3,5.0,Stockholm,2019-08,2019,8,29,3,summer,19.37142857142857,Sweden,6409,0.5849980906537681,2019-08-29
2019-08-30,18.0,71.1,0.0,19.3,31.5,24.9,5.0,Stockholm,2019-08,2019,8,30,4,summer,19.642857142857142,Sweden,6866,0.5965227365278182,2019-08-30
2019-08-31,18.8,68.7,0.0,17.9,7.0,26.1,6.0,Stockholm,2019-08,2019,8,31,5,summer,19.814285714285717,Sweden,6451,0.5935400503797862,2019-08-31
2019-09-01,20.4,80.0,3.244,28.8,34.6,17.0,6.0,Stockholm,2019-09,2019,9,1,6,autumn,20.11428571428572,Sweden,6812,0.5783622798003523,2019-09-01
2019-09-02,16.5,67.4,0.02,20.6,34.6,26.5,6.0,Stockholm,2019-09,2019,9,2,0,autumn,19.514285714285712,Sweden,5926,0.5781644681066487,2019-09-02
2019-09-03,14.7,70.0,0.08,20.5,30.9,27.2,5.0,Stockholm,2019-09,2019,9,3,1,autumn,18.585714285714285,Sweden,5852,0.581279161825017,2019-09-03
2019-09-04,14.4,75.1,0.0,15.9,58.2,29.2,6.0,Stockholm,2019-09,2019,9,4,2,autumn,17.571428571428573,Sweden,5488,0.5910871086005831,2019-09-04
2019-09-05,16.0,73.9,5.182,19.1,66.4,26.8,5.0,Stockholm,2019-09,2019,9,5,3,autumn,16.97142857142857,Sweden,6145,0.5891664146460537,2019-09-05
2019-09-06,13.7,68.7,0.101,18.2,37.2,29.7,6.0,Stockholm,2019-09,2019,9,6,4,autumn,16.357142857142858,Sweden,6536,0.5968438743880049,2019-09-06
2019-09-07,14.4,74.2,5.002,18.1,53.7,27.8,6.0,Stockholm,2019-09,2019,9,7,5,autumn,15.728571428571428,Sweden,6183,0.5873713482128416,2019-09-07
2019-09-08,14.6,84.5,0.354,17.9,64.0,17.9,3.0,Stockholm,2019-09,2019,9,8,6,autumn,14.9,Sweden,6030,0.5810135097844114,2019-09-08
2019-09-09,15.7,92.5,7.827,14.6,76.8,17.5,3.0,Stockholm,2019-09,2019,9,9,0,autumn,14.785714285714286,Sweden,5531,0.5856949500994395,2019-09-09
2019-09-10,17.5,82.5,0.046,24.8,43.9,15.9,5.0,Stockholm,2019-09,2019,9,10,1,autumn,15.185714285714283,Sweden,6010,0.5900310747088185,2019-09-10
2019-09-11,15.8,82.7,5.191,24.4,66.9,21.4,4.0,Stockholm,2019-09,2019,9,11,2,autumn,15.385714285714286,Sweden,5846,0.5924543108108107,2019-09-11
2019-09-12,16.0,69.3,0.556,29.3,61.6,25.1,6.0,Stockholm,2019-09,2019,9,12,3,autumn,15.385714285714284,Sweden,5419,0.604389159254475,2019-09-12
2019-09-13,15.0,63.6,0.583,29.5,45.4,27.7,5.0,Stockholm,2019-09,2019,9,13,4,autumn,15.571428571428571,Sweden,6702,0.5997968654133095,2019-09-13
2019-09-14,12.7,59.7,0.18,23.3,13.8,27.8,6.0,Stockholm,2019-09,2019,9,14,5,autumn,15.328571428571427,Sweden,6701,0.6039607340695419,2019-09-14
2019-09-15,13.3,70.7,3.175,37.9,52.6,21.6,6.0,Stockholm,2019-09,2019,9,15,6,autumn,15.142857142857142,Sweden,5803,0.5895732734792349,2019-09-15
2019-09-16,12.0,61.4,2.519,29.7,51.4,28.3,2.0,Stockholm,2019-09,2019,9,16,0,autumn,14.614285714285714,Sweden,5889,0.5922716299881134,2019-09-16
2019-09-17,9.8,73.6,0.319,19.1,18.0,26.4,6.0,Stockholm,2019-09,2019,9,17,1,autumn,13.514285714285714,Sweden,6221,0.5903778043722874,2019-09-17
2019-09-18,8.9,72.9,0.262,21.1,43.2,26.5,2.0,Stockholm,2019-09,2019,9,18,2,autumn,12.528571428571428,Sweden,6175,0.6011231047773279,2019-09-18
2019-09-19,8.4,67.0,0.0,21.8,23.4,30.3,5.0,Stockholm,2019-09,2019,9,19,3,autumn,11.442857142857145,Sweden,4813,0.6056318657801786,2019-09-19
2019-09-20,9.6,70.7,0.16,15.4,57.7,36.7,3.0,Stockholm,2019-09,2019,9,20,4,autumn,10.671428571428573,Sweden,6598,0.6001597635647166,2019-09-20
2019-09-21,14.4,70.5,0.0,24.5,38.5,26.1,4.0,Stockholm,2019-09,2019,9,21,5,autumn,10.914285714285716,Sweden,6820,0.6016249840175953,2019-09-21
2019-09-22,9.7,81.4,0.045,15.3,45.0,28.0,1.0,Stockholm,2019-09,2019,9,22,6,autumn,10.400000000000002,Sweden,6031,0.593888208754767,2019-09-22
2019-09-23,8.3,70.1,0.0,11.8,38.9,27.3,5.0,Stockholm,2019-09,2019,9,23,0,autumn,9.871428571428572,Sweden,5798,0.59237710348396,2019-09-23
2019-09-24,10.6,66.3,0.0,13.2,69.1,30.1,3.0,Stockholm,2019-09,2019,9,24,1,autumn,9.985714285714286,Sweden,6105,0.5872360342342343,2019-09-24
2019-09-25,10.0,73.4,0.0,10.4,47.7,27.5,5.0,Stockholm,2019-09,2019,9,25,2,autumn,10.142857142857142,Sweden,6403,0.5866398449164455,2019-09-25
2019-09-26,9.1,77.5,0.0,13.3,23.5,21.4,5.0,Stockholm,2019-09,2019,9,26,3,autumn,10.242857142857142,Sweden,6176,0.5913207103303109,2019-09-26
2019-09-27,9.8,83.9,0.0,24.5,20.9,20.9,5.0,Stockholm,2019-09,2019,9,27,4,autumn,10.271428571428572,Sweden,6566,0.6072769422784039,2019-09-27
2019-09-28,12.6,93.2,7.665,21.3,79.6,10.5,1.0,Stockholm,2019-09,2019,9,28,5,autumn,10.014285714285714,Sweden,6564,0.589339638939671,2019-09-28
2019-09-29,12.2,91.7,0.057,8.0,79.8,13.7,2.0,Stockholm,2019-09,2019,9,29,6,autumn,10.37142857142857,Sweden,6336,0.5958694376578283,2019-09-29
2019-09-30,11.3,89.8,1.494,29.3,82.1,16.0,2.0,Stockholm,2019-09,2019,9,30,0,autumn,10.8,Sweden,6054,0.5934930328708292,2019-09-30
2019-10-01,7.4,68.9,0.077,30.2,24.3,29.8,4.0,Stockholm,2019-10,2019,10,1,1,autumn,10.342857142857142,Sweden,5824,0.5848881332417581,2019-10-01
2019-10-02,6.9,87.7,10.939,16.3,53.9,23.2,1.0,Stockholm,2019-10,2019,10,2,2,autumn,9.9,Sweden,5473,0.5929713805956514,2019-10-02
2019-10-03,5.7,88.6,1.724,18.2,67.1,23.1,2.0,Stockholm,2019-10,2019,10,3,3,autumn,9.414285714285716,Sweden,7287,0.5851562907918211,2019-10-03
2019-10-04,3.5,85.3,0.203,17.5,33.8,28.9,5.0,Stockholm,2019-10,2019,10,4,4,autumn,8.514285714285714,Sweden,6560,0.6070103335365854,2019-10-04
2019-10-05,3.2,78.1,0.0,19.1,51.2,30.0,4.0,Stockholm,2019-10,2019,10,5,5,autumn,7.171428571428572,Sweden,7273,0.5911697151106834,2019-10-05
2019-10-06,3.8,64.9,0.0,16.3,45.9,30.3,4.0,Stockholm,2019-10,2019,10,6,6,autumn,5.971428571428571,Sweden,6433,0.5809275888387999,2019-10-06
2019-10-07,4.7,76.6,0.0,13.4,48.5,29.8,4.0,Stockholm,2019-10,2019,10,7,0,autumn,5.028571428571429,Sweden,5777,0.5855307947031332,2019-10-07
2019-10-08,5.2,79.5,0.0,7.5,70.9,26.7,3.0,Stockholm,2019-10,2019,10,8,1,autumn,4.714285714285714,Sweden,5919,0.5863486293292786,2019-10-08
2019-10-09,7.5,86.6,1.253,13.4,78.7,26.6,1.0,Stockholm,2019-10,2019,10,9,2,autumn,4.8,Sweden,6256,0.5783081587276215,2019-10-09
2019-10-10,9.4,89.6,0.397,10.6,78.6,18.6,4.0,Stockholm,2019-10,2019,10,10,3,autumn,5.328571428571428,Sweden,6736,0.5843582844418053,2019-10-10
2019-10-11,9.6,89.1,0.878,15.0,66.6,23.9,2.0,Stockholm,2019-10,2019,10,11,4,autumn,6.2,Sweden,6952,0.5989064920886076,2019-10-11
2019-10-12,10.7,83.8,0.471,19.4,72.1,20.0,1.0,Stockholm,2019-10,2019,10,12,5,autumn,7.271428571428572,Sweden,6900,0.581422301884058,2019-10-12
2019-10-13,10.4,76.9,0.026,21.5,57.5,25.5,4.0,Stockholm,2019-10,2019,10,13,6,autumn,8.214285714285714,Sweden,6199,0.5744873206968866,2019-10-13
2019-10-14,8.2,93.8,14.207,18.0,69.2,16.5,1.0,Stockholm,2019-10,2019,10,14,0,autumn,8.714285714285714,Sweden,5966,0.5765426342608112,2019-10-14
2019-10-15,7.9,93.0,1.486,18.5,88.4,18.1,1.0,Stockholm,2019-10,2019,10,15,1,autumn,9.1,Sweden,6603,0.5792600995002272,2019-10-15
2019-10-16,9.3,96.4,0.023,16.7,95.2,10.2,1.0,Stockholm,2019-10,2019,10,16,2,autumn,9.357142857142858,Sweden,6272,0.584999610809949,2019-10-16
2019-10-17,7.6,96.3,1.163,12.2,94.1,11.5,1.0,Stockholm,2019-10,2019,10,17,3,autumn,9.1,Sweden,6399,0.5764615011720581,2019-10-17
2019-10-18,10.1,92.2,2.063,14.9,86.5,14.8,2.0,Stockholm,2019-10,2019,10,18,4,autumn,9.171428571428573,Sweden,6902,0.588591815560707,2019-10-18
2019-10-19,11.0,89.1,3.414,19.4,52.3,18.6,3.0,Stockholm,2019-10,2019,10,19,5,autumn,9.214285714285714,Sweden,7014,0.5925433589962931,2019-10-19
2019-10-20,10.0,95.5,5.835,12.6,79.5,15.0,0.0,Stockholm,2019-10,2019,10,20,6,autumn,9.157142857142857,Sweden,6639,0.5799611796957372,2019-10-20
2019-10-21,7.4,91.7,0.757,11.0,89.7,24.0,1.0,Stockholm,2019-10,2019,10,21,0,autumn,9.042857142857144,Sweden,6092,0.5714221996060407,2019-10-21
2019-10-22,10.3,78.4,0.0,33.5,69.8,26.7,3.0,Stockholm,2019-10,2019,10,22,1,autumn,9.385714285714286,Sweden,5893,0.5849761571355846,2019-10-22
2019-10-23,10.6,75.7,0.0,21.7,76.0,23.7,1.0,Stockholm,2019-10,2019,10,23,2,autumn,9.571428571428571,Sweden,6099,0.5906800336120676,2019-10-23
2019-10-24,9.7,85.7,0.0,17.2,62.7,18.6,1.0,Stockholm,2019-10,2019,10,24,3,autumn,9.87142857142857,Sweden,6341,0.5801866459548967,2019-10-24
2019-10-25,11.5,81.8,0.58,28.4,56.5,18.0,2.0,Stockholm,2019-10,2019,10,25,4,autumn,10.071428571428571,Sweden,6247,0.5980604019529374,2019-10-25
2019-10-26,6.1,89.9,9.695,18.1,68.9,19.5,0.0,Stockholm,2019-10,2019,10,26,5,autumn,9.37142857142857,Sweden,6158,0.5833132590126664,2019-10-26
2019-10-27,4.3,91.3,5.683,22.2,69.8,23.5,1.0,Stockholm,2019-10,2019,10,27,6,autumn,8.557142857142857,Sweden,6621,0.5730678992599305,2019-10-27
2019-10-28,2.1,80.7,0.0,19.6,28.0,30.0,2.0,Stockholm,2019-10,2019,10,28,0,autumn,7.8,Sweden,6143,0.5762191339736286,2019-10-28
2019-10-29,2.7,73.8,0.0,19.9,26.2,30.3,2.0,Stockholm,2019-10,2019,10,29,1,autumn,6.7142857142857135,Sweden,6033,0.5844522358693851,2019-10-29
2019-10-30,2.0,80.6,0.0,15.2,34.4,29.3,2.0,Stockholm,2019-10,2019,10,30,2,autumn,5.485714285714286,Sweden,5994,0.5944737102102101,2019-10-30
2019-10-31,3.5,81.3,0.0,15.9,19.4,29.0,2.0,Stockholm,2019-10,2019,10,31,3,autumn,4.6,Sweden,6355,0.5920390528717545,2019-10-31
2019-11-01,3.3,90.2,0.0,7.4,38.9,21.7,2.0,Stockholm,2019-11,2019,11,1,4,autumn,3.428571428571428,Sweden,7075,0.6026692038162546,2019-11-01
2019-11-02,5.9,89.3,0.431,11.1,76.5,11.0,1.0,Stockholm,2019-11,2019,11,2,5,autumn,3.4,Sweden,7854,0.5883702067736185,2019-11-02
2019-11-03,3.4,85.6,0.321,14.6,84.5,25.8,1.0,Stockholm,2019-11,2019,11,3,6,autumn,3.271428571428572,Sweden,6121,0.5901213501061918,2019-11-03
2019-11-04,2.3,66.4,0.0,18.5,39.5,30.6,2.0,Stockholm,2019-11,2019,11,4,0,autumn,3.3000000000000003,Sweden,5957,0.58293403777069,2019-11-04
2019-11-05,0.8,78.1,0.0,21.9,7.3,30.1,2.0,Stockholm,2019-11,2019,11,5,1,autumn,3.0285714285714285,Sweden,6094,0.5741452302264523,2019-11-05
2019-11-06,0.4,65.9,0.0,14.7,0.4,30.4,2.0,Stockholm,2019-11,2019,11,6,2,autumn,2.8,Sweden,6332,0.5838270780164244,2019-11-06
2019-11-07,0.6,92.0,0.103,10.2,82.4,19.8,0.0,Stockholm,2019-11,2019,11,7,3,autumn,2.3857142857142857,Sweden,6323,0.5948569017871265,2019-11-07
2019-11-08,4.6,96.2,3.295,11.8,87.3,11.2,0.0,Stockholm,2019-11,2019,11,8,4,autumn,2.571428571428572,Sweden,6766,0.5917210682825894,2019-11-08
2019-11-09,3.8,97.6,6.936,16.0,96.9,10.9,0.0,Stockholm,2019-11,2019,11,9,5,autumn,2.271428571428572,Sweden,7068,0.5886107491511036,2019-11-09
2019-11-10,1.0,93.5,1.602,21.1,94.8,18.0,0.0,Stockholm,2019-11,2019,11,10,6,autumn,1.9285714285714288,Sweden,6294,0.5867730258976803,2019-11-10
2019-11-11,1.4,92.1,2.25,14.9,70.4,24.2,1.0,Stockholm,2019-11,2019,11,11,0,autumn,1.8,Sweden,5915,0.5906007509721048,2019-11-11
