date,country,n,score
2020-12-12,Spain,70659,0.6011745829972119
2020-12-13,Spain,74534,0.5990929603804975
2020-12-14,Spain,71988,0.5983333360699006
2020-12-15,Spain,72571,0.6015644132504719
2020-12-16,Spain,72849,0.5997331814712624
2020-12-17,Spain,70509,0.6002799357670653
2020-12-18,Spain,68291,0.6040693046521504
2020-12-19,Spain,68354,0.6025143588670743
2020-12-20,Spain,73069,0.5944985833390357
2020-12-21,Spain,68369,0.6008518446079364
2020-12-22,Spain,70209,0.6075084109444658
2020-12-23,Spain,66990,0.6127367329302882
2020-12-24,Spain,71063,0.6494586607235833
2020-12-25,Spain,63199,0.6346534124274118
2020-12-26,Spain,59473,0.6050454009046121
2020-12-27,Spain,68185,0.5985453868446139
2020-12-28,Spain,66160,0.6024836815900847
2020-12-29,Spain,72381,0.6002292374380016
2020-12-30,Spain,73900,0.6001086874560216
2020-12-31,Spain,78514,0.6444110230277403
2022-01-01,Spain,65002,0.6529983315128766
2022-01-02,Spain,59568,0.6054627448965888
2022-01-03,Spain,62482,0.6017967270253833
2022-01-04,Spain,62658,0.6024985136135849
2022-01-05,Spain,65963,0.6059385950760274
2022-01-06,Spain,60598,0.6121474070926434
2022-01-07,Spain,48851,0.600819894454566
2022-01-08,Spain,50470,0.5997813506637607
2022-01-09,Spain,52215,0.5989363493057551
2022-01-10,Spain,49217,0.603810615966028
2022-01-11,Spain,46344,0.6030525997324357
2022-01-12,Spain,52302,0.5973367507743489
2022-01-13,Spain,51029,0.6009464128828705
2022-01-14,Spain,50526,0.6062239077702569
2022-01-15,Spain,53803,0.5990911897477835
2022-01-16,Spain,58409,0.599500611892003
2022-01-17,Spain,50850,0.6059565270403147
2022-01-18,Spain,52032,0.605716231030904
2022-01-19,Spain,54791,0.6049886720629299
2022-01-20,Spain,54017,0.602924363015347
2022-01-21,Spain,53502,0.6114221991327428
2022-01-22,Spain,52945,0.6063633337236756
2022-01-23,Spain,56812,0.6062036594381469
2022-01-24,Spain,51719,0.6060767009222916
2022-01-25,Spain,52296,0.6121361384618326
2022-01-26,Spain,55573,0.6141027606391594
2022-01-27,Spain,56212,0.6135372911477976
2022-01-28,Spain,53455,0.6133556027873913
2022-01-29,Spain,58056,0.6184281385558771
2022-01-30,Spain,64300,0.6111280219751166
2022-01-31,Spain,54549,0.6067668089974152
2022-02-01,Spain,54199,0.6088297572095426
2022-02-02,Spain,55494,0.6115382290337694
2022-02-03,Spain,60899,0.6034188913939473
2022-02-04,Spain,56887,0.6096707377784029
2022-02-05,Spain,54485,0.6084981870790126
2022-02-06,Spain,59534,0.6032438989485001
2022-02-07,Spain,53026,0.6076486842115189
2022-02-08,Spain,53897,0.6069083583872943
2022-02-09,Spain,57509,0.6083439270548957
2022-02-10,Spain,58522,0.6072468187006597
2022-02-11,Spain,55747,0.6126559520871078
2022-02-12,Spain,56993,0.606899165546646
2022-02-13,Spain,62576,0.6037664288065713
2022-02-14,Spain,58956,0.6125247464380215
2022-02-15,Spain,58453,0.5986092844336475
2022-02-16,Spain,58887,0.6027588886171821
2022-02-17,Spain,65034,0.6028795590767906
2022-02-18,Spain,59976,0.6092206925103375
2022-02-19,Spain,58956,0.6072822217585996
2022-02-20,Spain,63249,0.6045311243023606
2022-02-21,Spain,57689,0.6081561185494635
2022-02-22,Spain,63675,0.6039971248527679
2022-02-23,Spain,59169,0.6063407940644594
2022-02-24,Spain,64980,0.5847626454139735
2022-02-25,Spain,58725,0.593712163065134
2022-02-27,Spain,18914,0.5966316019350746
2022-02-28,Spain,58529,0.6066236304566966
2022-03-02,Spain,45773,0.6010040579380856
2022-03-03,Spain,62023,0.603399810441288
2022-03-04,Spain,59060,0.6057251700304774
2022-03-05,Spain,59465,0.6094975283780375
2022-03-06,Spain,62681,0.5988022793509996
2022-03-07,Spain,59855,0.6025402782056637
2022-03-08,Spain,64800,0.6107598621450617
2022-03-09,Spain,69383,0.598404961229696
2022-03-10,Spain,63752,0.6019625154661815
2022-03-11,Spain,60441,0.604791045978723
2022-03-12,Spain,60131,0.6085581782774276
2022-03-13,Spain,63637,0.6048813469679589
2022-03-14,Spain,64266,0.5984123903619332
2022-03-15,Spain,66142,0.5993134810407911
2022-03-16,Spain,64065,0.6033059187387809
2022-03-17,Spain,67060,0.6044325604085893
2022-03-18,Spain,62608,0.610150679306159
2022-03-19,Spain,61510,0.6139681167940173
2022-03-20,Spain,73119,0.595425215306555
2022-03-21,Spain,63293,0.6004891311835432
2022-03-22,Spain,62464,0.5990992064869365
2022-03-23,Spain,64175,0.6024078503467082
2022-03-24,Spain,64648,0.6017196826661305
2022-03-25,Spain,62879,0.6061888728828385
2022-03-26,Spain,57321,0.6099786031995255
2022-03-27,Spain,57667,0.6037421325194653
2022-03-28,Spain,57628,0.6065031855001041
2022-03-29,Spain,56447,0.607729508370684
2022-03-30,Spain,60523,0.6096805536738099
2022-03-31,Spain,58390,0.6113900347662271
2022-04-01,Spain,59683,0.6174092011125446
2022-04-04,Spain,48155,0.6055986180666597
2022-04-05,Spain,59109,0.606457866044088
2022-04-06,Spain,61420,0.606366034695539
2022-04-07,Spain,58066,0.6119886769193676
2022-04-08,Spain,57507,0.6177122083224651
2022-04-09,Spain,55422,0.6156413056006639
2022-04-10,Spain,58239,0.6130434614948745
2022-04-11,Spain,56025,0.6070792227576974
2022-04-12,Spain,63169,0.5968423851889375
2022-04-13,Spain,59886,0.6023859418227967
2022-04-14,Spain,60786,0.6072148005790807
2022-04-15,Spain,54692,0.6120018735281211
2022-04-16,Spain,55883,0.6095204200561889
2022-04-17,Spain,65216,0.5981352666676889
2022-04-18,Spain,61767,0.6002233402787897
2022-04-19,Spain,62534,0.6058400985543865
2022-04-20,Spain,67646,0.6041121868698814
2022-04-21,Spain,63120,0.608657567427123
2022-04-22,Spain,62451,0.616413840899265
2022-04-23,Spain,66716,0.6257561192667426
2022-04-24,Spain,66560,0.6088306364332933
2022-04-25,Spain,61089,0.6148886372178297
2022-04-26,Spain,67338,0.6054702401021711
2022-04-27,Spain,62666,0.6097364380525325
2022-04-28,Spain,63519,0.6104523769423322
2022-04-29,Spain,59867,0.617674940217482
2022-04-30,Spain,59972,0.6151816781664776
2022-05-01,Spain,62513,0.620507616831699
2022-05-02,Spain,60761,0.610966465644081
2022-05-03,Spain,64479,0.6019896382077886
2022-05-04,Spain,72646,0.6032840298295845
2022-05-05,Spain,65184,0.6110228131443299
2022-05-06,Spain,63286,0.614016395111083
2022-05-07,Spain,63733,0.6173984036841197
2022-05-08,Spain,64496,0.6087775665932771
2022-05-09,Spain,61750,0.6135296503805668
2022-05-10,Spain,68716,0.6109449058297922
2022-05-11,Spain,64557,0.608316120792478
2022-05-12,Spain,71186,0.6129057968139803
2022-05-13,Spain,62952,0.6158387620409201
2022-05-14,Spain,81141,0.6283492716505835
2022-05-15,Spain,67221,0.6108327375373768
2022-05-16,Spain,65288,0.6131220835988237
2022-05-17,Spain,66952,0.6106854739216155
2022-05-18,Spain,69335,0.609247459666835
2022-05-19,Spain,69666,0.6092787098297592
2022-05-20,Spain,68782,0.6120097799715042
2022-05-21,Spain,73455,0.6045359646041795
2022-05-22,Spain,71943,0.6004161082106668
2022-05-23,Spain,67644,0.6096954368310566
2022-05-24,Spain,65377,0.6077332845190204
2022-05-25,Spain,64348,0.6109507838627464
2022-05-26,Spain,65493,0.6096986518711923
2022-05-27,Spain,62999,0.614596162447023
2022-05-28,Spain,74146,0.6089199336444312
2022-05-29,Spain,71680,0.6061808883231027
2022-05-30,Spain,67610,0.6099145015234432
2022-05-31,Spain,70582,0.6132419338783259
2022-06-01,Spain,70800,0.6159019228531073
2022-06-02,Spain,67319,0.6133785265823912
2022-06-03,Spain,64729,0.610486887469295
2022-06-04,Spain,59713,0.6165316311690923
2022-06-05,Spain,65385,0.6099920412785806
2022-06-06,Spain,63603,0.605014138311086
2022-06-07,Spain,63290,0.6075735473692527
2022-06-08,Spain,65520,0.6049431564560439
2022-06-09,Spain,65533,0.6106162382463797
2022-06-10,Spain,65515,0.612541612546745
2022-06-11,Spain,62504,0.6132678384263407
2022-06-12,Spain,63576,0.6072522935699006
2022-06-13,Spain,66745,0.6049993149449397
2022-06-14,Spain,67283,0.607283622059064
2022-06-15,Spain,67397,0.6104074236390344
2022-06-16,Spain,66632,0.6086761431594429
2022-06-17,Spain,66146,0.6107201230762254
2022-06-18,Spain,61612,0.6082602675939752
2022-06-19,Spain,74311,0.6043062054742905
2022-06-20,Spain,66869,0.6057848588733195
2022-06-21,Spain,66410,0.6061665598855595
2022-06-22,Spain,65800,0.6076819739057752
2022-06-23,Spain,63151,0.6138666203860588
2022-06-24,Spain,60424,0.6136493602707533
2022-06-25,Spain,61766,0.6061347649677816
2022-06-26,Spain,57368,0.6094111969739227
2022-06-27,Spain,58723,0.6074265684484784
2022-06-28,Spain,63255,0.6155963438621452
2022-06-29,Spain,62970,0.6109974765443863
2022-06-30,Spain,62431,0.6109899988627444
2022-07-01,Spain,60706,0.6149999655388265
2022-07-02,Spain,55767,0.6165731835852745
2022-07-03,Spain,60570,0.6076198913158329
2022-07-04,Spain,61308,0.607198241926013
2022-07-05,Spain,63021,0.6040035572745592
2022-07-06,Spain,64929,0.6068022312371976
2022-07-07,Spain,64441,0.6085042294346767
2022-07-08,Spain,61604,0.6150269324556846
2022-07-09,Spain,58110,0.61287114322836
2022-07-10,Spain,62349,0.601574347190813
2022-07-11,Spain,61786,0.6011580018288933
2022-07-12,Spain,64104,0.6054997268501187
2022-07-13,Spain,63418,0.6056806775521145
2022-07-14,Spain,57901,0.604332854475743
2022-07-15,Spain,52000,0.6061896511346153
2022-07-16,Spain,53148,0.6087717954015203
2022-07-17,Spain,55238,0.6050929503964662
2022-07-18,Spain,63486,0.6009371092209306
2022-07-19,Spain,61938,0.5995717302625206
2022-07-20,Spain,65619,0.6024399693838676
2022-07-21,Spain,62060,0.6068309750080567
2022-07-22,Spain,61625,0.6070132614523327
2022-07-23,Spain,56841,0.6095628946359143
2022-07-24,Spain,59493,0.6057226961155094
2022-07-25,Spain,61399,0.6066003528396228
2022-07-26,Spain,62595,0.605375888713156
2022-07-27,Spain,65319,0.6012937909949632
2022-07-28,Spain,68023,0.6010954474221955
2022-07-29,Spain,66282,0.6041889804622673
2022-07-30,Spain,61595,0.6031893052033444
2022-07-31,Spain,37158,0.6040986328112385
2022-08-01,Spain,34912,0.5981157569030706
2022-08-02,Spain,49375,0.5951021041620254
2022-08-03,Spain,40517,0.5979150335661574
2022-08-04,Spain,1167,0.5885157814910026
2022-08-05,Spain,2673,0.6031843748597082
2022-08-06,Spain,11625,0.6077255101935484
2022-08-07,Spain,14409,0.611041320841141
2022-08-08,Spain,31520,0.6210110085342639
2022-08-09,Spain,43380,0.5978346309589673
2022-08-10,Spain,169464,0.5900941890608035
2022-08-11,Spain,249537,0.6128326805563904
2022-08-12,Spain,358544,0.601604283103329
2022-08-13,Spain,410984,0.5967472763903218
2022-08-14,Spain,439593,0.5846357605853596
2022-08-15,Spain,393356,0.603383634478691
2022-08-16,Spain,335355,0.6010867935859014
2022-08-17,Spain,467901,0.59886192961759
2022-08-18,Spain,315134,0.6055294455374539
2022-08-19,Spain,364796,0.5975666981984451
2022-08-20,Spain,322050,0.6101864411178388
2022-08-21,Spain,296406,0.6038420048716963
2022-08-22,Spain,261015,0.6000511844759879
2022-08-23,Spain,370611,0.6044455115849233
2022-08-24,Spain,267873,0.6029486123237504
2022-08-25,Spain,323857,0.6026442434222511
2022-08-26,Spain,277783,0.6098869749228714
2022-08-27,Spain,345693,0.6031018774317097
2022-08-28,Spain,337741,0.6004475590585685
2022-08-29,Spain,480226,0.5987741428598201
2022-08-30,Spain,430359,0.5979086230402989
2022-08-31,Spain,615821,0.5956456788855853
2022-09-01,Spain,709466,0.5975097661424226
2022-09-02,Spain,552611,0.6048725829398981
2022-09-03,Spain,507289,0.6083140569754124
2022-09-04,Spain,511150,0.6004118963787539
2022-09-05,Spain,371081,0.6041490554946225
2022-09-06,Spain,264489,0.5960766569762826
2022-09-07,Spain,358716,0.5968224833433692
2022-09-08,Spain,277179,0.6050018959012047
2022-09-09,Spain,168922,0.6061583744035709
2022-09-10,Spain,135119,0.6082307478962988
2022-09-11,Spain,101588,0.6025252056935858
2022-09-12,Spain,133227,0.6059103592965389
2022-09-13,Spain,191897,0.5735705061986378
2022-09-14,Spain,261562,0.5977579150067671
2022-09-15,Spain,509664,0.6070653891563854
2022-09-16,Spain,123185,0.6024602086374152
2022-09-17,Spain,145475,0.6099720689603024
2022-09-18,Spain,173326,0.6002717045625008
2022-09-19,Spain,143452,0.6027782435936759
2022-09-20,Spain,129101,0.6054836380120991
2022-09-21,Spain,116188,0.6009437456708093
2022-09-22,Spain,85710,0.5969260999533309
2022-09-23,Spain,81071,0.6041573185479394
2022-09-24,Spain,136531,0.6073857346243711
2022-09-25,Spain,73717,0.6016993763039733
2022-09-26,Spain,147402,0.6054143474240513
2022-09-27,Spain,88639,0.6136034199957129
2022-09-28,Spain,105305,0.6119274193438108
2022-09-29,Spain,136227,0.6101661173042056
2022-09-30,Spain,138184,0.6100112637787298
2022-10-01,Spain,131264,0.6101816251066553
2022-10-02,Spain,156882,0.6767561035491644
2022-10-03,Spain,93873,0.5999686899854059
2022-10-04,Spain,85710,0.6020401199043286
2022-10-05,Spain,75148,0.6031004518949273
2022-10-06,Spain,135410,0.6092138398345764
2022-10-07,Spain,71303,0.6112932083222304
2022-10-08,Spain,96536,0.6119010830674567
2022-10-09,Spain,97801,0.5999184899745402
2022-10-10,Spain,167231,0.6005740781015482
2022-10-11,Spain,202490,0.6015714806163267
2022-10-12,Spain,111362,0.6091105396903792
2022-10-13,Spain,102756,0.603248450455448
2022-10-14,Spain,96567,0.6015886740190749
2022-10-15,Spain,97092,0.6026862880875871
2022-10-16,Spain,115081,0.5959891543000148
2022-10-17,Spain,109308,0.6041206987503202
2022-10-18,Spain,156069,0.6010935993951393
2022-10-19,Spain,78795,0.5997831859635764
2022-10-20,Spain,102834,0.6079407399109243
2022-10-21,Spain,80549,0.6117256756260164
2022-10-22,Spain,121469,0.6146140394009993
2022-10-23,Spain,163114,0.5986682322424808
2022-10-24,Spain,162452,0.6065225692266023
2022-10-25,Spain,142736,0.6009309357835445
2022-10-26,Spain,122711,0.605653989593435
2022-10-27,Spain,99357,0.6079286249987419
2022-10-28,Spain,108496,0.6077303334039965
2022-10-29,Spain,72147,0.6068715400224541
2022-10-30,Spain,88831,0.5965290906327746
2022-10-31,Spain,70286,0.6052464778618787
2022-11-01,Spain,135521,0.6020545938120291
2022-11-02,Spain,179881,0.5952973777775307
2022-11-03,Spain,96395,0.6017780258312153
2022-11-04,Spain,96644,0.6113604429866314
2022-11-05,Spain,93316,0.6050698947447383
2022-11-06,Spain,179248,0.5974669275863608
2022-11-07,Spain,155734,0.6004507473063043
2022-11-08,Spain,83919,0.6024793178779537
2022-11-09,Spain,79021,0.617205494362258
2022-11-10,Spain,79281,0.6082433192946607
2022-11-11,Spain,140105,0.6048093407515792
2022-11-12,Spain,132013,0.6054784597956262
2022-11-13,Spain,130440,0.5985713282505366
2022-11-14,Spain,177987,0.6019449837628591
2022-11-15,Spain,118287,0.6071710852925511
2022-11-16,Spain,112888,0.6054891219350153
2022-11-17,Spain,107957,0.6108579111961243
2022-11-18,Spain,114456,0.6121878439400293
2022-11-19,Spain,98628,0.5863686433365778
2022-11-20,Spain,121622,0.5999397562118696
2022-11-21,Spain,101209,0.6010288245412958
2022-11-22,Spain,4054,0.6117036827824371
2022-11-23,Spain,93576,0.6028667606116953
2022-11-24,Spain,91970,0.6082727651734261
2022-11-25,Spain,83379,0.6126545501745043
2022-11-26,Spain,187235,0.6139240825593505
2022-11-27,Spain,182015,0.6013739609592617
2022-11-28,Spain,139855,0.6078148508955704
2022-11-29,Spain,151224,0.6101028599164153
2022-11-30,Spain,187278,0.6093873781757602
2022-12-01,Spain,131331,0.6087893398055295
2022-12-02,Spain,79020,0.6147735589724121
2022-12-03,Spain,75669,0.6144889944495104
2022-12-04,Spain,86330,0.6078009433105526
2022-12-05,Spain,190520,0.6031781627755616
2022-12-06,Spain,239631,0.5805670322412375
2022-12-07,Spain,179381,0.6019970505014466
2022-12-08,Spain,156772,0.603789278321384
2022-12-09,Spain,141441,0.5960193380561506
2022-12-10,Spain,180629,0.5976279508993573
2022-12-11,Spain,86312,0.5876902406733711
2022-12-12,Spain,107002,0.6006764695893535
2022-12-13,Spain,146383,0.6023411493001236
2022-12-14,Spain,79872,0.6033221650265426
2022-12-15,Spain,207219,0.6080634526370652
2022-12-16,Spain,92484,0.6096344897495783
2022-12-17,Spain,93881,0.6080489927141807
2022-12-18,Spain,132319,0.5975427002924749
2022-12-19,Spain,159523,0.6043688388194807
2022-12-20,Spain,123873,0.6045383661088373
2022-12-21,Spain,101542,0.6082065950641113
2022-12-22,Spain,72031,0.612965042384529
2022-12-23,Spain,60256,0.6158322505642592
2022-12-24,Spain,73574,0.6431509703563759
2022-12-25,Spain,47798,0.6392215371145237
2022-12-26,Spain,76824,0.6116751363506197
2022-12-27,Spain,97131,0.6027319843819172
2022-12-28,Spain,102982,0.6034582737759996
2022-12-29,Spain,104918,0.5992209491221716
2022-12-30,Spain,89763,0.5952146218486458
2022-12-31,Spain,145513,0.6337117003360524
